Province/State,Country,Last Update,Confirmed,Deaths,Recovered
Liaoning,Mainland China,1/2/2020 15:23,64,0,1
Hainan,Mainland China,2/2/2020 1:03,63,1,1
Shanxi,Mainland China,1/2/2020 23:33,56,0,1
Tianjin,Mainland China,2/2/2020 2:03,45,0,0
Gansu,Mainland China,1/2/2020 15:43,40,0,0
Guizhou,Mainland China,2/2/2020 1:03,38,0,2
Ningxia,Mainland China,2/2/2020 1:43,28,0,0
Inner Mongolia,Mainland China,2/2/2020 3:43,27,0,1
Jilin,Mainland China,2/2/2020 2:33,23,0,1
Xinjiang,Mainland China,2/2/2020 0:43,21,0,0
,Japan,1/2/2020 18:53,20,0,1
,Thailand,1/31/2020 10:37,19,0,5
,Singapore,2/2/2020 1:03,18,0,0
,South Korea,2/2/2020 2:23,15,0,0
Hong Kong,Hong Kong,2/2/2020 1:03,14,0,0
Taiwan,Taiwan,1/31/2020 15:20,10,0,0
Qinghai,Mainland China,1/2/2020 5:37,9,0,0
,Germany,1/2/2020 23:33,8,0,0
,Malaysia,1/31/2020 8:15,8,0,0
Macau,Macau,1/31/2020 8:15,7,0,0
,France,1/2/2020 1:52,6,0,0
,Vietnam,1/2/2020 7:38,6,0,1
New South Wales,Australia,1/2/2020 18:12,4,0,2
Victoria,Australia,1/2/2020 18:12,4,0,0
,United Arab Emirates,1/31/2020 8:15,4,0,0
Queensland,Australia,1/2/2020 18:12,2,0,0
Ontario,Canada,1/2/2020 18:12,3,0,0
,Italy,1/31/2020 8:15,2,0,0
,Philippines,2/2/2020 3:33,2,1,0
,Russia,1/31/2020 16:13,2,0,0
,UK,1/2/2020 1:52,2,0,0
"Chicago, IL",US,1/2/2020 19:43,2,0,0
South Australia,Australia,1/2/2020 18:12,2,0,0
,Cambodia,1/31/2020 8:15,1,0,0
British Columbia,Canada,1/2/2020 18:12,1,0,0
,Finland,1/31/2020 8:15,1,0,0
,India,1/31/2020 8:15,1,0,0
Tibet,Mainland China,1/2/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Spain,1/2/2020 23:43,1,0,0
,Sri Lanka,1/31/2020 8:15,1,0,0
,Sweden,1/2/2020 2:13,1,0,0
"Boston, MA",US,1/2/2020 19:43,1,0,0
"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
"Orange, CA",US,1/2/2020 19:53,1,0,0
"Santa Clara, CA",US,1/2/2020 19:53,1,0,0
"Seattle, WA",US,1/2/2020 19:43,1,0,0
"Tempe, AZ",US,1/2/2020 19:43,1,0,0
Hubei,Mainland China,2/2/2020 23:43,11177,350,295
Zhejiang,Mainland China,3/2/2020 1:33,724,0,36
Guangdong,Mainland China,3/2/2020 1:33,683,0,15
Henan,Mainland China,3/2/2020 1:03,566,2,14
Hunan,Mainland China,3/2/2020 1:33,521,0,16
Anhui,Mainland China,3/2/2020 0:53,408,0,7
Jiangxi,Mainland China,3/2/2020 1:33,391,0,18
Chongqing,Mainland China,2/2/2020 23:33,300,2,7
Jiangsu,Mainland China,3/2/2020 1:03,271,0,7
Sichuan,Mainland China,3/2/2020 1:03,254,1,12
Shandong,Mainland China,3/2/2020 1:13,246,0,6
Shanghai,Mainland China,3/2/2020 0:03,193,1,10
Beijing,Mainland China,2/2/2020 8:43,191,1,9
Fujian,Mainland China,2/2/2020 3:43,159,0,0
Guangxi,Mainland China,3/2/2020 0:13,127,0,2
Shaanxi,Mainland China,2/2/2020 3:23,116,0,0
Hebei,Mainland China,3/2/2020 0:23,113,1,3
Yunnan,Mainland China,2/2/2020 18:03,105,0,3
Heilongjiang,Mainland China,2/2/2020 3:23,95,2,2
Hainan,Mainland China,3/2/2020 0:43,71,1,4
Liaoning,Mainland China,2/2/2020 18:03,70,0,1
Shanxi,Mainland China,2/2/2020 23:23,66,0,3
Gansu,Mainland China,2/2/2020 23:43,51,0,3
Tianjin,Mainland China,2/2/2020 9:43,48,0,1
Guizhou,Mainland China,3/2/2020 1:03,46,0,2
Jilin,Mainland China,3/2/2020 0:53,31,0,1
Ningxia,Mainland China,2/2/2020 1:43,28,0,0
Inner Mongolia,Mainland China,2/2/2020 3:43,27,0,1
Xinjiang,Mainland China,3/2/2020 1:13,24,0,0
,Japan,1/2/2020 18:53,20,0,1
,Thailand,1/31/2020 10:37,19,0,5
,Singapore,2/2/2020 1:03,18,0,0
Hong Kong,Hong Kong,2/2/2020 23:53,15,0,0
,South Korea,2/2/2020 2:23,15,0,0
Qinghai,Mainland China,2/2/2020 5:33,11,0,0
,Germany,2/2/2020 18:03,10,0,0
Taiwan,Taiwan,1/31/2020 15:20,10,0,0
Macau,Macau,2/2/2020 4:23,8,0,0
,Malaysia,1/31/2020 8:15,8,0,0
,France,1/2/2020 1:52,6,0,0
,Vietnam,1/2/2020 7:38,6,0,1
,United Arab Emirates,2/2/2020 5:43,5,0,0
New South Wales,Australia,1/2/2020 18:12,4,0,2
Victoria,Australia,1/2/2020 18:12,4,0,0
Ontario,Canada,1/2/2020 18:12,3,0,0
Queensland,Australia,2/2/2020 22:33,2,0,0
South Australia,Australia,2/2/2020 22:33,2,0,0
,India,2/2/2020 6:03,2,0,0
,Italy,1/31/2020 8:15,2,0,0
,Philippines,2/2/2020 3:33,2,1,0
,Russia,1/31/2020 16:13,2,0,0
,UK,1/2/2020 1:52,2,0,0
"Chicago, IL",US,1/2/2020 19:43,2,0,0
"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
,Cambodia,1/31/2020 8:15,1,0,0
British Columbia,Canada,1/2/2020 18:12,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,1/2/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Spain,1/2/2020 23:43,1,0,0
,Sri Lanka,1/31/2020 8:15,1,0,0
,Sweden,1/2/2020 2:13,1,0,0
"Boston, MA",US,1/2/2020 19:43,1,0,0
"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
"Orange, CA",US,1/2/2020 19:53,1,0,0
"Seattle, WA",US,1/2/2020 19:43,1,0,0
"Tempe, AZ",US,1/2/2020 19:43,1,0,0
Hubei,Mainland China,4/2/2020 1:23,13522,414,396
Zhejiang,Mainland China,4/2/2020 1:43,829,0,48
Guangdong,Mainland China,4/2/2020 1:43,797,0,21
Henan,Mainland China,4/2/2020 1:23,675,2,20
Hunan,Mainland China,4/2/2020 1:43,593,0,22
Anhui,Mainland China,4/2/2020 0:43,480,0,14
Jiangxi,Mainland China,4/2/2020 1:43,476,0,19
Chongqing,Mainland China,3/2/2020 23:43,337,2,9
Jiangsu,Mainland China,4/2/2020 1:03,308,0,8
Sichuan,Mainland China,4/2/2020 1:43,282,1,14
Shandong,Mainland China,4/2/2020 0:53,270,0,7
Beijing,Mainland China,3/2/2020 9:23,212,1,12
Shanghai,Mainland China,4/2/2020 0:13,208,1,10
Fujian,Mainland China,3/2/2020 11:33,179,0,1
Heilongjiang,Mainland China,4/2/2020 0:53,155,2,2
Shaanxi,Mainland China,4/2/2020 2:33,142,0,1
Guangxi,Mainland China,4/2/2020 0:33,139,0,7
Hebei,Mainland China,4/2/2020 0:23,126,1,3
Yunnan,Mainland China,3/2/2020 23:23,117,0,5
Hainan,Mainland China,4/2/2020 0:43,79,1,4
Liaoning,Mainland China,3/2/2020 17:11,74,0,1
Shanxi,Mainland China,3/2/2020 23:13,74,0,2
Tianjin,Mainland China,3/2/2020 13:53,60,0,1
Guizhou,Mainland China,4/2/2020 1:03,56,0,2
Gansu,Mainland China,3/2/2020 23:03,55,0,3
Jilin,Mainland China,4/2/2020 0:23,42,0,1
Inner Mongolia,Mainland China,3/2/2020 3:03,34,0,1
Ningxia,Mainland China,4/2/2020 2:13,34,0,1
Xinjiang,Mainland China,4/2/2020 1:33,29,0,0
,Japan,1/2/2020 18:53,20,0,1
,Thailand,1/31/2020 10:37,19,0,5
,Singapore,2/2/2020 1:03,18,0,0
Hong Kong,Hong Kong,2/2/2020 23:53,15,0,0
Qinghai,Mainland China,4/2/2020 1:33,15,0,0
,South Korea,2/2/2020 2:23,15,0,0
,Germany,3/2/2020 20:53,12,0,0
Taiwan,Taiwan,1/31/2020 15:20,10,0,0
Macau,Macau,2/2/2020 4:23,8,0,0
,Malaysia,1/31/2020 8:15,8,0,0
,Vietnam,3/2/2020 21:43,8,0,1
,France,1/2/2020 1:52,6,0,0
,United Arab Emirates,2/2/2020 5:43,5,0,0
New South Wales,Australia,1/2/2020 18:12,4,0,2
Victoria,Australia,1/2/2020 18:12,4,0,0
,India,3/2/2020 21:43,3,0,0
Queensland,Australia,2/2/2020 22:33,2,0,0
South Australia,Australia,2/2/2020 22:33,2,0,0
"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
,Italy,1/31/2020 8:15,2,0,0
,Philippines,2/2/2020 3:33,2,1,0
,Russia,1/31/2020 16:13,2,0,0
,UK,1/2/2020 1:52,2,0,0
"Chicago, IL",US,1/2/2020 19:43,2,0,0
"San Benito, CA",US,3/2/2020 3:53,2,0,0
"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
,Cambodia,1/31/2020 8:15,1,0,0
British Columbia,Canada,1/2/2020 18:12,1,0,0
"London, ON",Canada,4/2/2020 0:03,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,1/2/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Spain,1/2/2020 23:43,1,0,0
,Sri Lanka,1/31/2020 8:15,1,0,0
,Sweden,1/2/2020 2:13,1,0,0
"Boston, MA",US,1/2/2020 19:43,1,0,0
"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
"Orange, CA",US,1/2/2020 19:53,1,0,0
"Seattle, WA",US,1/2/2020 19:43,1,0,0
"Tempe, AZ",US,1/2/2020 19:43,1,0,0
Hubei,Mainland China,4/2/2020 23:43,16678,479,522
Zhejiang,Mainland China,5/2/2020 1:33,895,0,63
Guangdong,Mainland China,5/2/2020 2:03,870,0,32
Henan,Mainland China,5/2/2020 1:13,764,2,41
Hunan,Mainland China,5/2/2020 1:43,661,0,35
Jiangxi,Mainland China,5/2/2020 1:33,548,0,27
Anhui,Mainland China,5/2/2020 1:13,530,0,20
Chongqing,Mainland China,5/2/2020 0:13,366,2,14
Jiangsu,Mainland China,5/2/2020 2:43,341,0,13
Sichuan,Mainland China,5/2/2020 0:53,301,1,23
Shandong,Mainland China,5/2/2020 1:03,298,0,13
Shanghai,Mainland China,5/2/2020 0:23,233,1,12
Beijing,Mainland China,4/2/2020 8:33,228,1,23
Fujian,Mainland China,4/2/2020 12:13,194,0,3
Heilongjiang,Mainland China,5/2/2020 1:23,190,2,4
Shaanxi,Mainland China,5/2/2020 2:43,165,0,2
Guangxi,Mainland China,5/2/2020 0:43,150,0,10
Hebei,Mainland China,5/2/2020 2:53,135,1,4
Yunnan,Mainland China,4/2/2020 23:23,122,0,5
Hainan,Mainland China,5/2/2020 2:53,91,1,4
Liaoning,Mainland China,4/2/2020 14:13,81,0,2
Shanxi,Mainland China,4/2/2020 23:23,81,0,4
Tianjin,Mainland China,4/2/2020 13:33,67,0,2
Guizhou,Mainland China,5/2/2020 1:23,64,0,5
Gansu,Mainland China,4/2/2020 15:43,57,0,4
Jilin,Mainland China,5/2/2020 0:43,54,0,1
Inner Mongolia,Mainland China,5/2/2020 1:53,42,0,1
Ningxia,Mainland China,4/2/2020 2:13,34,0,1
Xinjiang,Mainland China,5/2/2020 2:03,32,0,0
,Thailand,4/2/2020 15:33,25,0,5
,Singapore,4/2/2020 15:33,24,0,0
,Japan,4/2/2020 16:43,22,0,1
Hong Kong,Hong Kong,5/2/2020 2:33,18,1,0
Qinghai,Mainland China,5/2/2020 1:23,17,0,0
,South Korea,4/2/2020 15:33,16,0,0
,Germany,3/2/2020 20:53,12,0,0
Taiwan,Taiwan,4/2/2020 14:53,11,0,0
Macau,Macau,4/2/2020 4:43,10,0,0
,Malaysia,4/2/2020 7:33,10,0,0
,Vietnam,3/2/2020 21:43,8,0,1
,France,1/2/2020 1:52,6,0,0
,United Arab Emirates,2/2/2020 5:43,5,0,0
New South Wales,Australia,1/2/2020 18:12,4,0,2
Victoria,Australia,1/2/2020 18:12,4,0,0
Queensland,Australia,4/2/2020 16:53,3,0,0
,India,3/2/2020 21:43,3,0,0
South Australia,Australia,2/2/2020 22:33,2,0,0
"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
,Italy,1/31/2020 8:15,2,0,0
,Philippines,2/2/2020 3:33,2,1,0
,Russia,1/31/2020 16:13,2,0,0
,UK,1/2/2020 1:52,2,0,0
"Chicago, IL",US,1/2/2020 19:43,2,0,0
"San Benito, CA",US,3/2/2020 3:53,2,0,0
"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
,Belgium,4/2/2020 15:43,1,0,0
,Cambodia,1/31/2020 8:15,1,0,0
British Columbia,Canada,1/2/2020 18:12,1,0,0
"London, ON",Canada,4/2/2020 0:03,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,1/2/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Spain,1/2/2020 23:43,1,0,0
,Sri Lanka,1/31/2020 8:15,1,0,0
,Sweden,1/2/2020 2:13,1,0,0
"Boston, MA",US,1/2/2020 19:43,1,0,0
"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
"Orange, CA",US,1/2/2020 19:53,1,0,0
"Seattle, WA",US,1/2/2020 19:43,1,0,0
"Tempe, AZ",US,1/2/2020 19:43,1,0,0
Hubei,Mainland China,5/2/2020 16:43,16678,479,538
Guangdong,Mainland China,5/2/2020 13:23,895,0,49
Zhejiang,Mainland China,5/2/2020 15:13,895,0,78
Henan,Mainland China,5/2/2020 15:03,764,2,47
Hunan,Mainland China,5/2/2020 15:23,661,0,54
Jiangxi,Mainland China,5/2/2020 1:33,548,0,27
Anhui,Mainland China,5/2/2020 13:43,530,0,23
Chongqing,Mainland China,5/2/2020 9:13,376,2,15
Jiangsu,Mainland China,5/2/2020 12:43,341,0,23
Shandong,Mainland China,5/2/2020 10:13,307,0,15
Sichuan,Mainland China,5/2/2020 10:13,301,1,24
Beijing,Mainland China,5/2/2020 5:43,253,1,24
Shanghai,Mainland China,5/2/2020 6:23,243,1,15
Fujian,Mainland China,5/2/2020 12:33,205,0,11
Heilongjiang,Mainland China,5/2/2020 12:13,190,2,7
Shaanxi,Mainland China,5/2/2020 8:43,165,0,6
Guangxi,Mainland China,5/2/2020 12:03,150,0,13
Hebei,Mainland China,5/2/2020 11:23,135,1,6
Yunnan,Mainland China,5/2/2020 7:43,124,0,5
Hainan,Mainland China,5/2/2020 16:43,99,1,5
Liaoning,Mainland China,5/2/2020 15:23,89,0,4
Shanxi,Mainland China,5/2/2020 15:23,81,0,5
Tianjin,Mainland China,5/2/2020 3:43,69,1,2
Guizhou,Mainland China,5/2/2020 12:33,64,1,9
Gansu,Mainland China,5/2/2020 16:23,62,0,6
Jilin,Mainland China,5/2/2020 11:03,54,0,2
Inner Mongolia,Mainland China,5/2/2020 8:53,42,0,3
Ningxia,Mainland China,4/2/2020 2:13,34,0,1
Xinjiang,Mainland China,5/2/2020 2:03,32,0,0
,Singapore,5/2/2020 16:33,28,0,0
,Thailand,4/2/2020 15:33,25,0,5
,Japan,4/2/2020 16:43,22,0,1
Hong Kong,Hong Kong,5/2/2020 13:13,21,1,0
,South Korea,5/2/2020 15:33,19,0,0
Qinghai,Mainland China,5/2/2020 3:13,17,0,3
,Germany,3/2/2020 20:53,12,0,0
,Malaysia,5/2/2020 15:43,12,0,0
Taiwan,Taiwan,4/2/2020 14:53,11,0,0
Macau,Macau,4/2/2020 4:43,10,0,0
,Vietnam,3/2/2020 21:43,8,0,1
,France,1/2/2020 1:52,6,0,0
,United Arab Emirates,2/2/2020 5:43,5,0,0
New South Wales,Australia,1/2/2020 18:12,4,0,2
Victoria,Australia,1/2/2020 18:12,4,0,0
Queensland,Australia,4/2/2020 16:53,3,0,0
,India,3/2/2020 21:43,3,0,0
South Australia,Australia,2/2/2020 22:33,2,0,0
"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
,Italy,1/31/2020 8:15,2,0,0
,Philippines,2/2/2020 3:33,2,1,0
,Russia,1/31/2020 16:13,2,0,0
,UK,1/2/2020 1:52,2,0,0
"Chicago, IL",US,1/2/2020 19:43,2,0,0
"San Benito, CA",US,3/2/2020 3:53,2,0,0
"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
,Belgium,4/2/2020 15:43,1,0,0
,Cambodia,1/31/2020 8:15,1,0,0
British Columbia,Canada,1/2/2020 18:12,1,0,0
"London, ON",Canada,4/2/2020 0:03,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,1/2/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Spain,1/2/2020 23:43,1,0,0
,Sri Lanka,1/31/2020 8:15,1,0,0
,Sweden,1/2/2020 2:13,1,0,0
"Boston, MA",US,1/2/2020 19:43,1,0,0
"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
"Orange, CA",US,1/2/2020 19:53,1,0,0
"Seattle, WA",US,1/2/2020 19:43,1,0,0
"Tempe, AZ",US,1/2/2020 19:43,1,0,0
Hubei,Mainland China,6/2/2020 23:23,22112,618,817
Guangdong,Mainland China,6/2/2020 12:43,970,0,69
Zhejiang,Mainland China,6/2/2020 10:53,954,0,94
Henan,Mainland China,6/2/2020 11:23,851,2,56
Hunan,Mainland China,6/2/2020 13:13,711,0,81
Jiangxi,Mainland China,6/2/2020 2:33,600,0,37
Anhui,Mainland China,6/2/2020 13:33,591,0,34
Chongqing,Mainland China,6/2/2020 13:43,400,2,24
Jiangsu,Mainland China,6/2/2020 8:03,373,0,34
Shandong,Mainland China,6/2/2020 7:53,347,0,27
Sichuan,Mainland China,6/2/2020 8:03,321,1,31
Beijing,Mainland China,6/2/2020 3:23,274,1,31
Shanghai,Mainland China,6/2/2020 6:53,257,1,25
Heilongjiang,Mainland China,6/2/2020 8:13,227,3,8
Fujian,Mainland China,6/2/2020 11:03,215,0,14
Shaanxi,Mainland China,6/2/2020 13:53,173,0,9
Guangxi,Mainland China,6/2/2020 4:13,168,0,14
Hebei,Mainland China,6/2/2020 13:53,157,1,13
Yunnan,Mainland China,6/2/2020 9:43,133,0,7
Hainan,Mainland China,6/2/2020 11:13,106,1,8
Shanxi,Mainland China,6/2/2020 23:03,96,0,12
Liaoning,Mainland China,6/2/2020 14:33,94,0,5
Tianjin,Mainland China,6/2/2020 6:23,78,1,2
Guizhou,Mainland China,6/2/2020 9:53,71,1,6
Gansu,Mainland China,5/2/2020 16:23,62,0,6
Jilin,Mainland China,6/2/2020 14:23,59,0,4
Inner Mongolia,Mainland China,6/2/2020 2:23,46,0,4
,Japan,6/2/2020 2:53,45,0,1
Ningxia,Mainland China,6/2/2020 2:13,40,0,1
Xinjiang,Mainland China,6/2/2020 1:13,36,0,0
,Singapore,5/2/2020 16:33,28,0,0
,Thailand,4/2/2020 15:33,25,0,5
Hong Kong,Hong Kong,6/2/2020 14:43,24,1,0
,South Korea,6/2/2020 2:53,23,0,0
Qinghai,Mainland China,6/2/2020 2:13,18,0,3
Taiwan,Taiwan,6/2/2020 15:03,16,0,1
,Germany,3/2/2020 20:53,12,0,0
,Malaysia,5/2/2020 15:43,12,0,0
Macau,Macau,6/2/2020 14:23,10,0,1
,Vietnam,6/2/2020 1:13,10,0,1
,France,1/2/2020 1:52,6,0,0
,United Arab Emirates,2/2/2020 5:43,5,0,0
New South Wales,Australia,6/2/2020 3:13,4,0,2
Queensland,Australia,6/2/2020 2:53,4,0,0
Victoria,Australia,1/2/2020 18:12,4,0,0
,India,3/2/2020 21:43,3,0,0
South Australia,Australia,2/2/2020 22:33,2,0,0
British Columbia,Canada,5/2/2020 17:33,2,0,0
"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
,Italy,1/31/2020 8:15,2,0,0
,Philippines,2/2/2020 3:33,2,1,0
,Russia,1/31/2020 16:13,2,0,0
,UK,1/2/2020 1:52,2,0,0
"Chicago, IL",US,1/2/2020 19:43,2,0,0
"San Benito, CA",US,3/2/2020 3:53,2,0,0
"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
,Belgium,4/2/2020 15:43,1,0,0
,Cambodia,1/31/2020 8:15,1,0,0
"London, ON",Canada,4/2/2020 0:03,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,1/2/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Spain,1/2/2020 23:43,1,0,0
,Sri Lanka,1/31/2020 8:15,1,0,0
,Sweden,1/2/2020 2:13,1,0,0
"Boston, MA",US,1/2/2020 19:43,1,0,0
"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
"Madison, WI",US,5/2/2020 21:53,1,0,0
"Orange, CA",US,1/2/2020 19:53,1,0,0
"Seattle, WA",US,1/2/2020 19:43,1,0,0
"Tempe, AZ",US,1/2/2020 19:43,1,0,0
Hubei,Mainland China,7/2/2020 14:03,22112,618,867
Guangdong,Mainland China,7/2/2020 10:13,1034,1,88
Zhejiang,Mainland China,7/2/2020 11:33,1006,0,123
Henan,Mainland China,7/2/2020 14:03,914,3,86
Hunan,Mainland China,7/2/2020 11:33,772,0,112
Anhui,Mainland China,7/2/2020 5:13,665,0,47
Jiangxi,Mainland China,7/2/2020 1:23,661,0,45
Chongqing,Mainland China,7/2/2020 12:03,415,2,31
Jiangsu,Mainland China,7/2/2020 14:03,408,0,43
Shandong,Mainland China,7/2/2020 11:33,386,0,37
Sichuan,Mainland China,7/2/2020 8:23,344,1,42
Beijing,Mainland China,7/2/2020 3:23,297,1,33
Heilongjiang,Mainland China,7/2/2020 7:43,277,3,12
Shanghai,Mainland China,7/2/2020 6:14,277,1,30
Fujian,Mainland China,7/2/2020 13:23,224,0,20
Shaanxi,Mainland China,7/2/2020 8:23,184,0,17
Guangxi,Mainland China,7/2/2020 0:33,172,0,17
Hebei,Mainland China,7/2/2020 12:03,172,1,22
Yunnan,Mainland China,7/2/2020 23:23,138,0,12
Hainan,Mainland China,7/2/2020 12:33,117,2,10
Liaoning,Mainland China,7/2/2020 15:33,99,0,7
Shanxi,Mainland China,7/2/2020 12:33,96,0,15
Guizhou,Mainland China,7/2/2020 11:13,81,1,6
Tianjin,Mainland China,7/2/2020 5:43,81,1,2
Gansu,Mainland China,7/2/2020 2:33,67,0,9
Jilin,Mainland China,7/2/2020 0:43,65,1,4
Inner Mongolia,Mainland China,7/2/2020 11:13,50,0,5
Ningxia,Mainland China,7/2/2020 11:13,43,0,5
Xinjiang,Mainland China,7/2/2020 1:43,39,0,0
,Singapore,7/2/2020 3:03,30,0,0
Hong Kong,Hong Kong,7/2/2020 11:53,25,1,0
,Japan,7/2/2020 4:13,25,0,1
,Thailand,4/2/2020 15:33,25,0,5
,South Korea,7/2/2020 3:03,24,0,1
Qinghai,Mainland China,6/2/2020 2:13,18,0,3
Taiwan,Taiwan,6/2/2020 15:03,16,0,1
,Germany,7/2/2020 16:33,13,0,0
,Malaysia,7/2/2020 9:13,12,0,1
Macau,Macau,6/2/2020 14:23,10,0,1
,Vietnam,6/2/2020 1:13,10,0,1
,France,1/2/2020 1:52,6,0,0
Queensland,Australia,7/2/2020 1:03,5,0,0
,United Arab Emirates,2/2/2020 5:43,5,0,0
New South Wales,Australia,6/2/2020 3:13,4,0,2
Victoria,Australia,1/2/2020 18:12,4,0,0
British Columbia,Canada,7/2/2020 5:43,4,0,0
,India,3/2/2020 21:43,3,0,0
,Italy,7/2/2020 17:53,3,0,0
,Philippines,7/2/2020 16:43,3,1,0
,UK,7/2/2020 18:33,3,0,0
South Australia,Australia,2/2/2020 22:33,2,0,0
"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
,Russia,1/31/2020 16:13,2,0,0
"Chicago, IL",US,1/2/2020 19:43,2,0,0
"San Benito, CA",US,3/2/2020 3:53,2,0,0
"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
,Belgium,4/2/2020 15:43,1,0,0
,Cambodia,1/31/2020 8:15,1,0,0
"London, ON",Canada,4/2/2020 0:03,1,0,0
,Finland,1/31/2020 8:15,1,0,0
Tibet,Mainland China,1/2/2020 1:52,1,0,0
,Nepal,1/31/2020 8:15,1,0,0
,Spain,1/2/2020 23:43,1,0,0
,Sri Lanka,1/31/2020 8:15,1,0,0
,Sweden,1/2/2020 2:13,1,0,0
"Boston, MA",US,1/2/2020 19:43,1,0,0
"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
"Madison, WI",US,5/2/2020 21:53,1,0,0
"Orange, CA",US,1/2/2020 19:53,1,0,0
"Seattle, WA",US,1/2/2020 19:43,1,0,0
"Tempe, AZ",US,1/2/2020 19:43,1,0,0
Hubei,Mainland China,9/2/2020 3:03,27100,780,1440
Guangdong,Mainland China,9/2/2020 1:53,1120,1,125
Zhejiang,Mainland China,9/2/2020 3:03,1075,0,185
Henan,Mainland China,9/2/2020 1:13,1033,6,131
Hunan,Mainland China,9/2/2020 1:13,838,1,159
Anhui,Mainland China,9/2/2020 1:23,779,1,59
Jiangxi,Mainland China,9/2/2020 1:23,740,0,72
Jiangsu,Mainland China,9/2/2020 3:33,468,0,58
Chongqing,Mainland China,9/2/2020 0:43,446,2,39
Shandong,Mainland China,9/2/2020 2:13,435,1,50
Sichuan,Mainland China,9/2/2020 1:13,386,1,60
Beijing,Mainland China,9/2/2020 3:43,326,2,37
Heilongjiang,Mainland China,9/2/2020 1:03,307,6,13
Shanghai,Mainland China,9/2/2020 1:33,292,1,41
Fujian,Mainland China,9/2/2020 3:43,250,0,26
Shaanxi,Mainland China,9/2/2020 3:03,208,0,25
Hebei,Mainland China,9/2/2020 1:03,206,2,30
Guangxi,Mainland China,9/2/2020 0:33,195,1,18
Yunnan,Mainland China,9/2/2020 0:13,140,0,17
Hainan,Mainland China,9/2/2020 1:53,128,2,15
Shanxi,Mainland China,8/2/2020 23:53,115,0,21
Liaoning,Mainland China,8/2/2020 11:53,105,0,8
Guizhou,Mainland China,9/2/2020 1:23,96,1,7
Tianjin,Mainland China,9/2/2020 4:03,90,1,4
Gansu,Mainland China,8/2/2020 15:13,79,1,12
Jilin,Mainland China,9/2/2020 0:53,78,1,5
Inner Mongolia,Mainland China,9/2/2020 2:23,54,0,5
Ningxia,Mainland China,9/2/2020 2:03,45,0,13
Xinjiang,Mainland China,9/2/2020 1:23,45,0,0
,Singapore,9/2/2020 2:43,40,0,2
,Thailand,8/2/2020 12:53,32,0,10
Hong Kong,Hong Kong,8/2/2020 0:03,26,1,0
,Japan,7/2/2020 4:13,25,0,1
,South Korea,9/2/2020 2:33,25,0,3
Qinghai,Mainland China,6/2/2020 2:13,18,0,3
Taiwan,Taiwan,8/2/2020 5:23,17,0,1
,Malaysia,8/2/2020 10:23,16,0,1
,Germany,7/2/2020 16:33,13,0,0
,Vietnam,8/2/2020 7:23,13,0,1
,France,8/2/2020 9:53,11,0,0
Macau,Macau,6/2/2020 14:23,10,0,1
,United Arab Emirates,8/2/2020 7:03,7,0,0
Queensland,Australia,7/2/2020 1:03,5,0,0
New South Wales,Australia,6/2/2020 3:13,4,0,2
Victoria,Australia,1/2/2020 18:12,4,0,0
British Columbia,Canada,7/2/2020 5:43,4,0,0
,India,3/2/2020 21:43,3,0,0
,Italy,7/2/2020 17:53,3,0,0
,Philippines,7/2/2020 16:43,3,1,0
,UK,7/2/2020 18:33,3,0,0
South Australia,Australia,2/2/2020 22:33,2,0,0
"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
,Russia,1/31/2020 16:13,2,0,0
"Chicago, IL",US,1/2/2020 19:43,2,0,0
"San Benito, CA",US,3/2/2020 3:53,2,0,0
